id,key,title,time,home,away,home_team_price,away_team_price,home_team_spread,away_team_spread,home_team_spread_price,away_team_spread_price,bookmaker,last_update
329ee4daba3514dce8018d5768e5043f,americanfootball_ncaaf,NCAAF,2024-08-24T16:00:00Z,Georgia Tech Yellow Jackets,Florida State Seminoles,400,-560,13.5,-13.5,-110,-110,BetUS,2024-06-12T17:17:18Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,21.5,-21.5,-110,-110,DraftKings,2024-06-12T17:16:05Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,21.5,-21.5,-115,-105,Caesars,2024-06-12T17:16:43Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,22.0,-22.0,-110,-110,BetOnline.ag,2024-06-12T17:15:35Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,22.0,-22.0,-106,-106,LowVig.ag,2024-06-12T17:15:32Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,21.5,-21.5,-110,-110,SuperBook,2024-06-12T17:15:41Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,21.5,-21.5,-110,-110,BetMGM,2024-06-12T17:16:02Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,22.0,-22.0,-110,-110,BetUS,2024-06-12T17:17:18Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,21.5,-21.5,-116,-119,MyBookie.ag,2024-06-12T17:17:14Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,,,22.0,-22.0,-110,-110,Bovada,2024-06-12T17:16:19Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,900,-2000,21.0,-21.0,-107,-114,BetRivers,2024-06-12T17:17:18Z
feeae1f09a033ab65edd9b354d36b432,americanfootball_ncaaf,NCAAF,2024-08-25T00:00:00Z,Nevada Wolf Pack,SMU Mustangs,980,-2000,21.0,-21.0,-107,-114,FanDuel,2024-06-12T17:15:46Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,,,-1.5,1.5,-110,-110,DraftKings,2024-06-12T17:16:05Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,,,-1.5,1.5,-110,-110,Caesars,2024-06-12T17:16:43Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,,,-2.5,2.5,-110,-110,BetOnline.ag,2024-06-12T17:15:35Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,,,-2.5,2.5,-106,-106,LowVig.ag,2024-06-12T17:15:32Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,,,-1.5,1.5,-110,-110,SuperBook,2024-06-12T17:15:41Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,-137,114,-1.5,1.5,-110,-110,FanDuel,2024-06-12T17:15:46Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,-137,114,-1.5,1.5,-110,-110,BetMGM,2024-06-12T17:16:02Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,-137,114,-2.0,2.0,-110,-110,BetUS,2024-06-12T17:17:18Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,-125,105,-2.0,2.0,-110,-110,Bovada,2024-06-12T17:16:19Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,-139,112,-2.5,2.5,-114,-107,BetRivers,2024-06-12T17:17:18Z
3096ece82ca23e3ca2d28716001590d9,americanfootball_ncaaf,NCAAF,2024-08-29T17:00:00Z,Minnesota Golden Gophers,North Carolina Tar Heels,-139,112,-2.5,2.5,-115,-119,MyBookie.ag,2024-06-12T17:17:14Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,-4.0,4.0,-110,-110,DraftKings,2024-06-12T17:16:05Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,-4.0,4.0,-110,-110,Caesars,2024-06-12T17:16:43Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,-4.0,4.0,-115,-105,BetOnline.ag,2024-06-12T17:15:35Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,-4.0,4.0,-111,-101,LowVig.ag,2024-06-12T17:15:32Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,-4.5,4.5,-110,-110,SuperBook,2024-06-12T17:15:41Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,-4.0,4.0,-110,-110,BetUS,2024-06-12T17:17:18Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,-180,155,-4.0,4.0,100,-120,Bovada,2024-06-12T17:16:19Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,-180,155,-4.5,4.5,-117,-118,MyBookie.ag,2024-06-12T17:17:14Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,-210,163,-5.0,5.0,-109,-112,BetRivers,2024-06-12T17:17:18Z
4d96b9f881cb6da50b487e33842fad99,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,-178,146,-5.0,5.0,-109,-112,FanDuel,2024-06-12T17:15:46Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,245,-8.5,8.5,-110,-110,FanDuel,2024-06-12T17:15:46Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,245,-8.0,8.0,-110,-110,DraftKings,2024-06-12T17:16:05Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,245,-8.5,8.5,-110,-110,Caesars,2024-06-12T17:16:43Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-360,270,-9.5,9.5,-110,-110,BetRivers,2024-06-12T17:17:18Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,255,-8.5,8.5,-110,-110,Bovada,2024-06-12T17:16:19Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,255,-8.5,8.5,-110,-110,BetOnline.ag,2024-06-12T17:15:35Z
dcdb8c457156ddcda61c0b5cd30dbf56,americanfootball_ncaaf,NCAAF,2024-08-30T00:00:00Z,Colorado Buffaloes,North Dakota State Bison,-310,255,-8.5,8.5,-106,-106,LowVig.ag,2024-06-12T17:15:32Z
